InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,UnitPrice_LKR,Total_Price_LKR,District
500323,20096,FESTIVE GIFT HAMPER LARGE,4,2020-03-15 18:05:40,29.58,14085,5383.9652054794515,21535.860821917806,Matale
500323,20057,COCONUT SHELL BUTTON JAR,2,2020-03-15 18:05:40,2.47,14085,449.5738356164384,899.1476712328767,Matale
500323,20037,CLAY POT PAINTED LARGE,5,2020-03-15 18:05:40,6.54,14085,1190.3695890410959,5951.84794520548,Matale
500118,20066,CEYLON BLACK TEA GIFT BOX,8,2020-04-22 12:00:10,7.25,14409,1323.373287671233,10586.986301369863,Colombo
500118,20001,HANDLOOM COTTON CUSHION COVER CHECK,5,2020-04-22 12:00:10,4.35,14409,794.0239726027397,3970.1198630136987,Colombo
500118,20075,MOONSTONE PENDANT SILVER SMALL,9,2020-04-22 12:00:10,15.57,14409,2842.0582191780823,25578.52397260274,Colombo
500118,20094,WOODEN SPICE BOX SET COMPARTMENT,9,2020-04-22 12:00:10,8.57,14409,1564.318493150685,14078.866438356166,Colombo
500118,20090,COCONUT SHELL BATH SPONGE,2,2020-04-22 12:00:10,1.8,14409,328.56164383561645,657.1232876712329,Colombo
500118,20025,COIR DOOR MAT NATURAL PLAIN,5,2020-04-22 12:00:10,4.81,14409,877.9897260273973,4389.948630136986,Colombo
500118,20051,LACQUER WORK BANGLE SET OF 4,17,2020-04-22 12:00:10,4.27,14409,779.4212328767123,13250.160958904109,Colombo
500209,20063,HANDMADE PAPER GREETING CARD SET,9,2020-05-05 14:45:45,3.37,,615.7405479452055,5541.66493150685,Matara
500209,20111,HANDMADE PAPER BOOKMARK SET,28,2020-05-05 14:45:45,1.3,,237.5260273972603,6650.728767123288,Matara
500209,20064,CEYLON CINNAMON STICKS PACK 100G,11,2020-05-05 14:45:45,3.96,,723.5408219178082,7958.949041095891,Matara
500209,20024,BATIK COTTON SHIRT MENS BLUE,7,2020-05-05 14:45:45,9.73,,1777.7909589041099,12444.536712328769,Matara
500209,20094,WOODEN SPICE BOX SET COMPARTMENT,1,2020-05-05 14:45:45,9.29,,1697.3975342465753,1697.3975342465753,Matara
500209,20050,WOODEN PEACOCK CARVING MEDIUM,11,2020-05-05 14:45:45,8.59,,1569.4989041095891,17264.48794520548,Matara
500209,20014,HANDWOVEN COTTON TOTE BAG STRIPE,10,2020-05-05 14:45:45,3.8,,694.3068493150685,6943.068493150685,Matara
500209,20021,BATIK SILK SCARF PAISLEY PURPLE,39,2020-05-05 14:45:45,8.62,,1574.9802739726026,61424.2306849315,Matara
500209,20072,KOTHAMALLI HERBAL TEA BOX,11,2020-05-05 14:45:45,4.05,,739.9849315068493,8139.834246575342,Matara
500209,20035,WOVEN PALM LEAF HAT WIDE BRIM,9,2020-05-05 14:45:45,7.11,,1299.0846575342466,11691.76191780822,Matara
500209,20084,CLOTH DOLL FISHERMAN STILT,8,2020-05-05 14:45:45,6.95,,1269.850684931507,10158.805479452056,Matara
500209,20070,CARDAMOM PODS GIFT JAR SMALL,1,2020-05-05 14:45:45,5.13,,937.3142465753425,937.3142465753425,Matara
C500095,20014,HANDWOVEN COTTON TOTE BAG STRIPE,-11,2020-06-17 14:13:44,3.95,14002,724.0404109589041,-7964.444520547945,Badulla
500393,20004,HANDLOOM TABLE RUNNER MULTICOLOUR,11,2020-06-27 14:02:31,7.23,,1326.2593150684932,14588.852465753425,Gampaha
500393,20112,COIR HANGING PLANT POT HOLDER,49,2020-06-27 14:02:31,3.8,,697.0657534246575,34156.221917808216,Gampaha
500393,20079,COIR WOVEN BRACELET NATURAL,9,2020-06-27 14:02:31,1.98,,363.2079452054794,3268.8715068493148,Gampaha
500393,20011,HANDLOOM SARONG STRIPE MAROON,12,2020-06-27 14:02:31,5.92,,1085.9550684931505,13031.460821917806,Gampaha
500393,DELV,COURIER DELIVERY CHARGE,11,2020-06-27 14:02:31,3.03,,555.8182191780821,6114.000410958904,Gampaha
500393,20044,BRASS INCENSE HOLDER ELEPHANT,3,2020-06-27 14:02:31,4.11,,753.9316438356165,2261.7949315068495,Gampaha
500393,20054,CANE WALL MIRROR ROUND SMALL,10,2020-06-27 14:02:31,8.24,,1511.5320547945205,15115.320547945204,Gampaha
500393,20048,WOODEN ELEPHANT CARVING SMALL,1,2020-06-27 14:02:31,5.88,,1078.6175342465754,1078.6175342465754,Gampaha
500393,20097,WEDDING FAVOUR BOX SET OF 10,1,2020-06-27 14:02:31,11.71,,2148.0631506849313,2148.0631506849313,Gampaha
500393,20003,HANDLOOM COTTON CUSHION COVER PLAIN NATURAL,2,2020-06-27 14:02:31,4.12,,755.7660273972602,1511.5320547945205,Gampaha
500393,20098,HANDLOOM CUSHION COVER SET OF 2 STRIPE,12,2020-06-27 14:02:31,8.8,,1614.2575342465755,19371.090410958906,Gampaha
500393,20068,SPICE GIFT SET ISLAND BLEND,8,2020-06-27 14:02:31,8.53,,1564.7291780821915,12517.833424657532,Gampaha
500393,20062,HANDMADE PAPER GIFT WRAP SET OF 3,7,2020-06-27 14:02:31,2.83,,519.1305479452054,3633.913835616438,Gampaha
500393,20102,BRASS BELL TRADITIONAL SMALL,9,2020-06-27 14:02:31,3.12,,572.3276712328767,5150.949041095891,Gampaha
500393,20049,WOODEN ELEPHANT CARVING LARGE,12,2020-06-27 14:02:31,14.13,,2591.98397260274,31103.807671232877,Gampaha
500393,20075,MOONSTONE PENDANT SILVER SMALL,8,2020-06-27 14:02:31,14.61,,2680.0343835616436,21440.27506849315,Gampaha
500393,20096,FESTIVE GIFT HAMPER LARGE,36,2020-06-27 14:02:31,30.7,,5631.5575342465745,202736.07123287668,Gampaha
500393,20012,HANDLOOM PLACEMAT SET OF 4 NATURAL,7,2020-06-27 14:02:31,6.0,,1100.6301369863013,7704.410958904109,Gampaha
500393,20088,SANDALWOOD SOAP BAR HANDMADE,9,2020-06-27 14:02:31,2.24,,410.9019178082192,3698.1172602739725,Gampaha
500393,20087,COCONUT OIL SOAP BAR HANDMADE,3,2020-06-27 14:02:31,1.86,,341.1953424657534,1023.5860273972603,Gampaha
500222,20052,LACQUER WORK BOX SMALL ROUND,12,2020-07-05 18:10:17,5.89,14068,1081.097397260274,12973.168767123287,Anuradhapura
500222,20064,CEYLON CINNAMON STICKS PACK 100G,12,2020-07-05 18:10:17,3.91,14068,717.6724657534247,8612.069589041097,Anuradhapura
500222,20027,COIR DOOR MAT ELEPHANT PRINT,8,2020-07-05 18:10:17,5.67,14068,1040.7168493150687,8325.73479452055,Anuradhapura
500222,20097,WEDDING FAVOUR BOX SET OF 10,1,2020-07-05 18:10:17,11.37,14068,2086.9401369863012,2086.9401369863012,Anuradhapura
500222,DELV,COURIER DELIVERY CHARGE,3,2020-07-05 18:10:17,2.93,14068,537.7954794520549,1613.3864383561647,Anuradhapura
500222,20015,HANDWOVEN COTTON TOTE BAG PLAIN,8,2020-07-05 18:10:17,3.49,14068,640.5823287671234,5124.658630136987,Anuradhapura
500222,20041,BRASS ELEPHANT FIGURINE SMALL,1,2020-07-05 18:10:17,4.68,14068,859.0043835616439,859.0043835616439,Anuradhapura
500222,20063,HANDMADE PAPER GREETING CARD SET,11,2020-07-05 18:10:17,3.33,14068,611.2146575342466,6723.361232876713,Anuradhapura
500222,20047,WOODEN MASK TRADITIONAL RAKSHA,54,2020-07-05 18:10:17,9.69,14068,1778.579589041096,96043.29780821918,Anuradhapura
500222,20099,BATIK APRON KITCHEN PRINT,8,2020-07-05 18:10:17,5.18,14068,950.7783561643836,7606.226849315069,Anuradhapura
500222,20013,HANDLOOM NAPKIN SET OF 6 WHITE,18,2020-07-05 18:10:17,5.32,14068,976.4750684931508,17576.551232876714,Anuradhapura
500222,20009,HANDLOOM BABY BLANKET PASTEL,3,2020-07-05 18:10:17,9.92,14068,1820.7956164383563,5462.386849315069,Anuradhapura
500222,20096,FESTIVE GIFT HAMPER LARGE,3,2020-07-05 18:10:17,28.96,14068,5315.548493150685,15946.645479452056,Anuradhapura
500222,20070,CARDAMOM PODS GIFT JAR SMALL,3,2020-07-05 18:10:17,4.86,14068,892.0430136986303,2676.129041095891,Anuradhapura
500222,20098,HANDLOOM CUSHION COVER SET OF 2 STRIPE,60,2020-07-05 18:10:17,8.08,14068,1483.067397260274,88984.04383561644,Anuradhapura
500276,20068,SPICE GIFT SET ISLAND BLEND,10,2020-07-31 12:07:14,9.13,14589,1679.0445205479455,16790.445205479453,Colombo
500276,20012,HANDLOOM PLACEMAT SET OF 4 NATURAL,7,2020-07-31 12:07:14,6.0,14589,1103.4246575342465,7723.9726027397255,Colombo
500282,20010,HANDLOOM SARONG STRIPE NAVY,53,2020-08-15 17:08:25,5.72,14530,1053.1068493150685,55814.663013698635,Jaffna
500043,20040,BRASS OIL LAMP TRADITIONAL,9,2020-09-25 17:29:02,12.82,,2367.4852054794524,21307.366849315073,Gampaha
500292,20005,HANDLOOM TABLE RUNNER NATURAL STRIPE,4,2020-10-27 14:47:39,6.19,14490,1145.8283561643836,4583.313424657535,Badulla
500292,20092,CLAY COOKING POT LARGE TRADITIONAL,11,2020-10-27 14:47:39,9.8,14490,1814.0739726027398,19954.813698630136,Badulla
500292,20013,HANDLOOM NAPKIN SET OF 6 WHITE,24,2020-10-27 14:47:39,5.52,14490,1021.8049315068492,24523.318356164382,Badulla
500292,20004,HANDLOOM TABLE RUNNER MULTICOLOUR,11,2020-10-27 14:47:39,7.08,14490,1310.575890410959,14416.334794520548,Badulla
500292,20063,HANDMADE PAPER GREETING CARD SET,42,2020-10-27 14:47:39,3.1,14490,573.8397260273973,24101.26849315069,Badulla
500290,20045,WOODEN MASK TRADITIONAL FIRE DEMON,1,2020-11-01 11:46:58,9.04,14194,1674.0098630136984,1674.0098630136984,Batticaloa
500290,20017,BATIK COTTON SARONG GREEN,10,2020-11-01 11:46:58,6.95,14194,1286.9876712328767,12869.876712328767,Batticaloa
500290,20105,HANDLOOM BEDSPREAD SINGLE SIZE,39,2020-11-01 11:46:58,17.16,14194,3177.655890410959,123928.5797260274,Batticaloa
500290,DELV,COURIER DELIVERY CHARGE,5,2020-11-01 11:46:58,2.97,14194,549.978904109589,2749.8945205479454,Batticaloa
500290,20060,HANDMADE PAPER NOTEBOOK A5 PLAIN,10,2020-11-01 11:46:58,3.35,14194,620.3465753424657,6203.465753424657,Batticaloa
500290,20071,CLOVES GIFT JAR SMALL,3,2020-11-01 11:46:58,3.93,14194,727.7498630136986,2183.2495890410955,Batticaloa
500290,20064,CEYLON CINNAMON STICKS PACK 100G,5,2020-11-01 11:46:58,3.79,14194,701.8249315068493,3509.1246575342466,Batticaloa
500290,20102,BRASS BELL TRADITIONAL SMALL,1,2020-11-01 11:46:58,3.26,14194,603.6805479452054,603.6805479452054,Batticaloa
500290,20079,COIR WOVEN BRACELET NATURAL,4,2020-11-01 11:46:58,2.01,14194,372.2079452054794,1488.8317808219176,Batticaloa
500290,20109,WOODEN MASK KEYRING SMALL,48,2020-11-01 11:46:58,1.46,14194,270.36,12977.28,Batticaloa
500241,20001,HANDLOOM COTTON CUSHION COVER CHECK,10,2020-11-21 12:05:10,4.36,,808.5709589041096,8085.7095890410965,Galle
500241,20093,COCONUT SHELL LADLE HANDCRAFTED,9,2020-11-21 12:05:10,2.29,,424.685205479452,3822.1668493150682,Galle
500241,20103,WOOD S/3 ELEPHANT FIGURINES GRADUATED,9,2020-11-21 12:05:10,12.73,,2360.8046575342464,21247.241917808216,Galle
500241,20111,HANDMADE PAPER BOOKMARK SET,9,2020-11-21 12:05:10,1.27,,235.52410958904107,2119.7169863013696,Galle
500241,20065,CEYLON CINNAMON POWDER JAR 100G,11,2020-11-21 12:05:10,3.66,,678.7545205479452,7466.299726027397,Galle
500241,20054,CANE WALL MIRROR ROUND SMALL,1,2020-11-21 12:05:10,8.12,,1505.8706849315065,1505.8706849315065,Galle
500241,20017,BATIK COTTON SARONG GREEN,40,2020-11-21 12:05:10,7.27,,1348.2364383561642,53929.45753424657,Galle
500241,20086,WOODEN RATTLE TOY BABY,12,2020-11-21 12:05:10,2.9,,537.8109589041095,6453.7315068493135,Galle
500112,20061,HANDMADE PAPER NOTEBOOK A5 FLORAL,3,2020-11-23 16:13:09,3.76,14121,697.4027397260273,2092.208219178082,Colombo
500112,20092,CLAY COOKING POT LARGE TRADITIONAL,3,2020-11-23 16:13:09,10.08,14121,1869.6328767123287,5608.898630136986,Colombo
500112,20026,COIR DOOR MAT WELCOME PRINT,12,2020-11-23 16:13:09,5.59,14121,1036.8301369863013,12441.961643835617,Colombo
500112,20103,WOOD S/3 ELEPHANT FIGURINES GRADUATED,11,2020-11-23 16:13:09,12.92,14121,2396.394520547945,26360.339726027392,Colombo
500112,20042,BRASS ELEPHANT FIGURINE LARGE,14,2020-11-23 16:13:09,9.58,14121,1776.8931506849315,24876.50410958904,Colombo
500112,20014,HANDWOVEN COTTON TOTE BAG STRIPE,48,2020-11-23 16:13:09,3.81,14121,706.676712328767,33920.482191780815,Colombo
500112,20086,WOODEN RATTLE TOY BABY,10,2020-11-23 16:13:09,2.99,14121,554.5835616438357,5545.835616438357,Colombo
500154,20099,BATIK APRON KITCHEN PRINT,2,2020-11-28 18:05:15,5.43,14079,1007.5253424657534,2015.0506849315068,Kandy
500154,20006,HANDLOOM COTTON BEACH TOWEL STRIPE,10,2020-11-28 18:05:15,8.74,14079,1621.6890410958906,16216.890410958906,Kandy
500154,20039,TERRACOTTA WIND CHIME,5,2020-11-28 18:05:15,3.87,14079,718.0705479452056,3590.3527397260277,Kandy
500154,20074,CEYLON VANILLA PODS GIFT SET,12,2020-11-28 18:05:15,9.78,14079,1814.658904109589,21775.90684931507,Kandy
500154,20043,BRASS PEACOCK FIGURINE SMALL,30,2020-11-28 18:05:15,5.67,14079,1052.0568493150686,31561.70547945206,Kandy
500154,20078,BRASS ANKLET TRADITIONAL DESIGN,50,2020-11-28 18:05:15,4.05,14079,751.4691780821918,37573.45890410959,Kandy
500154,20068,SPICE GIFT SET ISLAND BLEND,5,2020-11-28 18:05:15,8.94,14079,1658.7986301369863,8293.993150684932,Kandy
500154,20102,BRASS BELL TRADITIONAL SMALL,41,2020-11-28 18:05:15,3.25,14079,603.0308219178082,24724.263698630137,Kandy
500154,DELV,COURIER DELIVERY CHARGE,10,2020-11-28 18:05:15,2.9,14079,538.0890410958905,5380.890410958905,Kandy
500269,20083,CLOTH DOLL KANDYAN DANCER,7,2020-11-30 13:47:46,7.14,14646,1325.0079452054795,9275.055616438356,Colombo
500269,20114,BAMBOO CUTLERY TRAVEL SET,5,2020-11-30 13:47:46,4.07,14646,755.2916438356166,3776.458219178083,Colombo
500269,20030,RATTAN LAUNDRY BASKET ROUND,4,2020-11-30 13:47:46,11.99,14646,2225.0483561643837,8900.193424657535,Colombo
500018,20016,BATIK COTTON SARONG BLUE,7,2020-12-08 09:34:03,7.06,14070,1310.9356164383562,9176.549315068492,Kegalle
500018,20005,HANDLOOM TABLE RUNNER NATURAL STRIPE,10,2020-12-08 09:34:03,6.79,14070,1260.800684931507,12608.00684931507,Kegalle
500018,20031,RATTAN STORAGE BASKET SET OF 3,3,2020-12-08 09:34:03,15.17,14070,2816.840410958904,8450.521232876712,Kegalle
500018,20096,FESTIVE GIFT HAMPER LARGE,5,2020-12-08 09:34:03,30.75,14070,5709.811643835616,28549.05821917808,Kegalle
500018,20079,COIR WOVEN BRACELET NATURAL,4,2020-12-08 09:34:03,1.87,14070,347.23082191780827,1388.923287671233,Kegalle
500018,20030,RATTAN LAUNDRY BASKET ROUND,10,2020-12-08 09:34:03,12.29,14070,2282.067808219178,22820.67808219178,Kegalle
500018,20002,HANDLOOM COTTON CUSHION COVER PAISLEY,2,2020-12-08 09:34:03,4.79,14070,889.4308219178083,1778.8616438356166,Kegalle
500018,20025,COIR DOOR MAT NATURAL PLAIN,1,2020-12-08 09:34:03,5.16,14070,958.1342465753426,958.1342465753426,Kegalle
500018,20003,HANDLOOM COTTON CUSHION COVER PLAIN NATURAL,10,2020-12-08 09:34:03,4.45,14070,826.2979452054796,8262.979452054795,Kegalle
500018,20019,BATIK PRINT CUSHION COVER ELEPHANT,11,2020-12-08 09:34:03,5.3,14070,984.1301369863014,10825.431506849316,Kegalle
500018,20060,HANDMADE PAPER NOTEBOOK A5 PLAIN,53,2020-12-08 09:34:03,3.44,14070,638.7561643835617,33854.076712328766,Kegalle
500018,20107,REED LAMPSHADE ROUND LARGE,7,2020-12-08 09:34:03,12.82,14070,2380.4808219178085,16663.36575342466,Kegalle
500108,20027,COIR DOOR MAT ELEPHANT PRINT,57,2020-12-09 10:49:34,5.85,14215,1086.3369863013697,61921.20821917807,Nuwara Eliya
500108,20082,HANDMADE PAPER KITE SMALL DIAMOND,9,2020-12-09 10:49:34,2.45,14215,454.9616438356165,4094.6547945205484,Nuwara Eliya
500108,20013,HANDLOOM NAPKIN SET OF 6 WHITE,55,2020-12-09 10:49:34,5.29,14215,982.3457534246576,54029.016438356164,Nuwara Eliya
500108,20110,BRASS ELEPHANT KEYRING,15,2020-12-09 10:49:34,1.69,14215,313.8306849315069,4707.460273972603,Nuwara Eliya
500108,20089,HERBAL AYURVEDA BATH SET GIFT,6,2020-12-09 10:49:34,10.38,14215,1927.551780821918,11565.310684931508,Nuwara Eliya
500108,20104,HANDLOOM BEDSPREAD DOUBLE SIZE,5,2020-12-09 10:49:34,23.36,14215,4337.92,21689.6,Nuwara Eliya
500108,20106,REED LAMPSHADE ROUND SMALL,7,2020-12-09 10:49:34,7.9,14215,1467.019178082192,10269.134246575344,Nuwara Eliya
500108,20055,COCONUT SHELL BOWL SET OF 3,4,2020-12-09 10:49:34,4.34,14215,805.9320547945206,3223.7282191780823,Nuwara Eliya
500108,20099,BATIK APRON KITCHEN PRINT,11,2020-12-09 10:49:34,5.0,14215,928.4931506849316,10213.424657534248,Nuwara Eliya
500108,20095,WELCOME GIFT HAMPER SMALL,1,2020-12-09 10:49:34,16.04,14215,2978.6060273972603,2978.6060273972603,Nuwara Eliya
500108,20087,COCONUT OIL SOAP BAR HANDMADE,2,2020-12-09 10:49:34,1.96,14215,363.9693150684932,727.9386301369864,Nuwara Eliya
500108,20094,WOODEN SPICE BOX SET COMPARTMENT,60,2020-12-09 10:49:34,9.33,14215,1732.5682191780822,103954.09315068493,Nuwara Eliya
500108,20009,HANDLOOM BABY BLANKET PASTEL,12,2020-12-09 10:49:34,10.1,14215,1875.5561643835617,22506.67397260274,Nuwara Eliya
500108,20112,COIR HANGING PLANT POT HOLDER,11,2020-12-09 10:49:34,3.87,14215,718.653698630137,7905.190684931507,Nuwara Eliya
500108,20054,CANE WALL MIRROR ROUND SMALL,5,2020-12-09 10:49:34,7.88,14215,1463.305205479452,7316.52602739726,Nuwara Eliya
500108,20068,SPICE GIFT SET ISLAND BLEND,10,2020-12-09 10:49:34,8.54,14215,1585.8663013698629,15858.663013698628,Nuwara Eliya
500108,20026,COIR DOOR MAT WELCOME PRINT,58,2020-12-09 10:49:34,5.57,14215,1034.3413698630138,59991.7994520548,Nuwara Eliya
500108,20019,BATIK PRINT CUSHION COVER ELEPHANT,2,2020-12-09 10:49:34,5.01,14215,930.3501369863013,1860.7002739726026,Nuwara Eliya
500246,20080,WOODEN ELEPHANT PUZZLE TOY,18,2020-12-09 14:39:09,4.77,14287,885.7824657534246,15944.084383561643,Batticaloa
500246,20090,COCONUT SHELL BATH SPONGE,12,2020-12-09 14:39:09,1.74,14287,323.1156164383562,3877.387397260274,Batticaloa
500246,20093,COCONUT SHELL LADLE HANDCRAFTED,7,2020-12-09 14:39:09,2.18,14287,404.8230136986302,2833.761095890411,Batticaloa
500246,20054,CANE WALL MIRROR ROUND SMALL,6,2020-12-09 14:39:09,7.89,14287,1465.162191780822,8790.973150684931,Batticaloa
500246,20033,REED WOVEN FRUIT BASKET,4,2020-12-09 14:39:09,4.09,14287,759.5073972602739,3038.0295890410957,Batticaloa
500246,20085,WOODEN ABACUS COUNTING TOY,1,2020-12-09 14:39:09,5.43,14287,1008.3435616438356,1008.3435616438356,Batticaloa
500246,20103,WOOD S/3 ELEPHANT FIGURINES GRADUATED,54,2020-12-09 14:39:09,12.81,14287,2378.7994520547945,128455.1704109589,Batticaloa
500246,20105,HANDLOOM BEDSPREAD SINGLE SIZE,12,2020-12-09 14:39:09,17.18,14287,3190.3024657534247,38283.6295890411,Batticaloa
500246,20013,HANDLOOM NAPKIN SET OF 6 WHITE,8,2020-12-09 14:39:09,5.38,14287,999.0586301369864,7992.469041095891,Batticaloa
500246,20024,BATIK COTTON SHIRT MENS BLUE,6,2020-12-09 14:39:09,10.19,14287,1892.2690410958903,11353.614246575342,Batticaloa
500246,20075,MOONSTONE PENDANT SILVER SMALL,4,2020-12-09 14:39:09,15.08,14287,2800.3353424657535,11201.341369863014,Batticaloa
500246,20025,COIR DOOR MAT NATURAL PLAIN,39,2020-12-09 14:39:09,5.02,14287,932.2071232876712,36356.077808219175,Batticaloa
500246,20100,CANE CHAIR SMALL DECORATIVE,1,2020-12-09 14:39:09,24.16,14287,4486.478904109589,4486.478904109589,Batticaloa
500246,20031,RATTAN STORAGE BASKET SET OF 3,7,2020-12-09 14:39:09,13.8,14287,2562.641095890411,17938.487671232877,Batticaloa
500246,20064,CEYLON CINNAMON STICKS PACK 100G,6,2020-12-09 14:39:09,3.88,14287,720.5106849315068,4323.0641095890405,Batticaloa
500246,20060,HANDMADE PAPER NOTEBOOK A5 PLAIN,5,2020-12-09 14:39:09,3.45,14287,640.6602739726028,3203.301369863014,Batticaloa
500246,20023,BATIK WALL HANGING ELEPHANT MOTIF,3,2020-12-09 14:39:09,12.73,14287,2363.943561643836,7091.830684931508,Batticaloa
500246,20089,HERBAL AYURVEDA BATH SET GIFT,5,2020-12-09 14:39:09,10.44,14287,1938.693698630137,9693.468493150685,Batticaloa
500246,20078,BRASS ANKLET TRADITIONAL DESIGN,11,2020-12-09 14:39:09,3.76,14287,698.2268493150685,7680.495342465754,Batticaloa
500246,20109,WOODEN MASK KEYRING SMALL,10,2020-12-09 14:39:09,1.48,14287,274.8339726027397,2748.3397260273973,Batticaloa
500218,20046,WOODEN MASK TRADITIONAL COBRA DESIGN,6,2020-12-09 17:32:34,8.68,14233,1611.8641095890412,9671.184657534246,Hambantota
500218,20004,HANDLOOM TABLE RUNNER MULTICOLOUR,5,2020-12-09 17:32:34,7.12,14233,1322.1742465753425,6610.871232876712,Hambantota
500307,20052,LACQUER WORK BOX SMALL ROUND,5,2020-12-12 14:53:30,6.06,14238,1125.5827397260273,5627.913698630136,Nuwara Eliya
500307,20019,BATIK PRINT CUSHION COVER ELEPHANT,12,2020-12-12 14:53:30,5.03,14238,934.2708219178083,11211.2498630137,Nuwara Eliya
500307,20106,REED LAMPSHADE ROUND SMALL,12,2020-12-12 14:53:30,7.62,14238,1415.3367123287671,16984.040547945206,Nuwara Eliya
500307,20039,TERRACOTTA WIND CHIME,8,2020-12-12 14:53:30,3.97,14238,737.3867123287672,5899.093698630138,Nuwara Eliya
500307,20043,BRASS PEACOCK FIGURINE SMALL,8,2020-12-12 14:53:30,5.51,14238,1023.4258904109589,8187.407123287671,Nuwara Eliya
500307,20004,HANDLOOM TABLE RUNNER MULTICOLOUR,1,2020-12-12 14:53:30,6.72,14238,1248.1709589041095,1248.1709589041095,Nuwara Eliya
500307,20094,WOODEN SPICE BOX SET COMPARTMENT,11,2020-12-12 14:53:30,8.71,14238,1617.7930136986304,17795.723150684935,Nuwara Eliya
