InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,UnitPrice_LKR,Total_Price_LKR,District
550036,40008,MUNCHEE LEMON PUFF 200G,5,2020-03-02 11:56:12,1.09,501001.0,200.0,1000.0,Kurunegala
550037,40071,MA MA NOODLES 5 PACK,1,2020-03-03 09:13:51,2.18,501170.0,400.0,400.0,Badulla
550038,40080,COCA-COLA 1.5L,5,2020-03-03 16:21:07,1.91,501220.0,350.0,1750.0,Anuradhapura
550039,40077,PILAWOOS FALOODA MIX 200G,20,2020-03-08 09:58:37,1.91,501006.0,350.0,7000.0,Polonnaruwa
550040,40043,ASTRA MARGARINE 250G,2,2020-03-09 18:01:23,2.18,501148.0,400.0,800.0,Kegalle
550041,40065,FAIR & LOVELY CREAM 50G,2,2020-03-10 14:18:38,1.74,,320.0,640.0,Colombo
550042,40028,BAIRAHA CHICKEN 1KG,5,2020-03-12 10:54:16,7.9,501019.0,1450.0,7250.0,Polonnaruwa
550043,40006,MUNCHEE SUPER CREAM CRACKER 500G,3,2020-03-16 15:55:42,2.45,501049.0,450.0,1350.0,Kandy
550044,40053,WIJAYA CHILLI POWDER 250G,1,2020-03-20 09:17:15,2.45,,450.0,450.0,Trincomalee
550045,40009,MUNCHEE TIKIRI MARIE 80G,3,2020-03-20 10:07:57,0.38,,70.0,210.0,Kandy
550046,40024,HIGHLAND MILK 1L,5,2020-03-22 19:16:45,2.18,501077.0,400.0,2000.0,Vavuniya
550047,40020,ELEPHANT HOUSE CREAM SODA 1.5L,5,2020-03-22 19:29:10,2.18,501149.0,400.0,2000.0,Ampara
550048,40038,MOTHA FALUDA MIX 100G,1,2020-03-27 14:15:06,1.09,501146.0,200.0,200.0,Colombo
550049,40012,MALIBAN CREAM CRACKER 500G,2,2020-03-31 17:35:19,2.29,,420.0,840.0,Puttalam
550050,40026,KITHUL TREACLE 750ML,1,2020-04-01 10:47:16,9.81,501056.0,1800.0,1800.0,Kegalle
550051,40026,KITHUL TREACLE 750ML,2,2020-04-06 08:23:01,9.81,501087.0,1800.0,3600.0,Badulla
550052,40044,HAPPY COW CHEESE 120G,4,2020-04-11 13:45:23,4.63,501013.0,850.0,3400.0,Moneragala
550053,40041,BABY CHERAMY SOAP 90G,3,2020-04-12 19:31:35,0.76,501078.0,140.0,420.0,Puttalam
550054,40045,PANADOL 100 TABLETS,4,2020-04-13 15:31:04,2.45,501086.0,450.0,1800.0,Moneragala
550055,40026,KITHUL TREACLE 750ML,2,2020-04-14 13:33:15,9.81,501020.0,1800.0,3600.0,Gampaha
550056,40092,ARALIYA COCONUT MILK POWDER 300G,5,2020-04-15 18:09:04,3.81,501003.0,700.0,3500.0,Hambantota
550057,40002,DILMAH EARL GREY TEA 50 BAGS,3,2020-04-16 16:37:40,4.63,501078.0,850.0,2550.0,Kegalle
550058,40023,RATHTHI MILK POWDER 400G,10,2020-04-16 20:21:26,5.99,501138.0,1100.0,11000.0,Kandy
550059,40002,DILMAH EARL GREY TEA 50 BAGS,1,2020-04-19 12:54:56,4.63,501006.0,850.0,850.0,Kandy
550060,40063,MILO 400G,15,2020-04-21 11:14:04,4.25,501062.0,780.0,11700.0,Ratnapura
550061,40014,SPA CEYLON HAND CREAM,1,2020-04-21 12:28:25,11.99,501123.0,2200.0,2200.0,Gampaha
550062,40001,DILMAH CEYLON TEA 500G,1,2020-04-25 08:06:01,6.54,501150.0,1200.0,1200.0,Colombo
550063,40045,PANADOL 100 TABLETS,5,2020-04-25 14:30:04,2.45,501092.0,450.0,2250.0,Kandy
550064,40080,COCA-COLA 1.5L,4,2020-04-26 19:06:27,1.91,501191.0,350.0,1400.0,Mullaitivu
550065,40064,HORLICKS 500G,2,2020-04-27 14:46:03,5.18,501166.0,950.0,1900.0,Kilinochchi
550066,40006,MUNCHEE SUPER CREAM CRACKER 500G,3,2020-04-29 20:25:27,2.45,501046.0,450.0,1350.0,Badulla
550067,40031,PRIMA KOTTU MEE CUP,6,2020-04-30 17:35:07,0.82,501064.0,150.0,900.0,Matara
550068,40011,MALIBAN LEMON PUFF 200G,2,2020-05-02 11:30:50,1.09,,200.0,400.0,Kurunegala
550069,40035,CBL SAMAPOSHA 200G,2,2020-05-04 09:29:21,0.98,501150.0,180.0,360.0,Matara
550070,40035,CBL SAMAPOSHA 200G,4,2020-05-04 19:38:05,0.98,501038.0,180.0,720.0,Gampaha
550071,40033,HARISCHANDRA NOODLES 400G,5,2020-05-07 12:47:48,1.36,501179.0,250.0,1250.0,Gampaha
550072,40014,SPA CEYLON HAND CREAM,2,2020-05-08 17:29:26,11.99,501036.0,2200.0,4400.0,Gampaha
550073,40041,BABY CHERAMY SOAP 90G,5,2020-05-09 19:52:23,0.76,501065.0,140.0,700.0,Kurunegala
550074,40070,NESPRAY MILK POWDER 400G,2,2020-05-10 16:44:53,6.43,501012.0,1180.0,2360.0,Colombo
550075,40007,MUNCHEE CHOCOLATE BISCUIT 200G,6,2020-05-13 18:37:30,1.2,501103.0,220.0,1320.0,Gampaha
550076,40019,ELEPHANT HOUSE GINGER BEER 1.5L,3,2020-05-17 08:39:42,2.18,501063.0,400.0,1200.0,Kurunegala
550077,40018,MD MANGO CHUTNEY 400G,3,2020-05-19 08:18:49,3.54,501142.0,650.0,1950.0,Gampaha
550078,40021,ELEPHANT HOUSE VANILLA ICE CREAM 1L,3,2020-05-20 09:05:31,4.36,501131.0,800.0,2400.0,Colombo
550079,40013,SPA CEYLON SLEEP BODY LOTION,1,2020-05-29 17:35:46,19.07,501199.0,3500.0,3500.0,Hambantota
550080,40039,CLOGARD TOOTHPASTE 120G,5,2020-06-13 08:22:26,1.2,501080.0,220.0,1100.0,Kurunegala
550081,40017,MD MIXED FRUIT JAM 500G,1,2020-06-17 13:37:50,3.54,501057.0,650.0,650.0,Trincomalee
550082,40006,MUNCHEE SUPER CREAM CRACKER 500G,2,2020-06-18 12:33:04,2.45,501186.0,450.0,900.0,Colombo
550083,40002,DILMAH EARL GREY TEA 50 BAGS,2,2020-06-20 18:34:41,4.63,501154.0,850.0,1700.0,Galle
550084,40078,SOFTLOGIC COCONUT MILK 400ML,20,2020-06-21 09:07:28,1.74,501022.0,320.0,6400.0,Trincomalee
550085,40070,NESPRAY MILK POWDER 400G,6,2020-06-21 10:45:11,6.43,501209.0,1180.0,7080.0,Vavuniya
550086,40020,ELEPHANT HOUSE CREAM SODA 1.5L,5,2020-06-22 13:29:41,2.18,501076.0,400.0,2000.0,Moneragala
550087,40009,MUNCHEE TIKIRI MARIE 80G,5,2020-06-22 14:59:34,0.38,501130.0,70.0,350.0,Badulla
550088,40024,HIGHLAND MILK 1L,3,2020-06-23 08:37:39,2.18,501050.0,400.0,1200.0,Colombo
550089,40051,LANKA SOY CHICKEN FLAVOUR 90G,3,2020-06-23 12:42:39,0.65,501158.0,120.0,360.0,Kurunegala
550090,40086,FITS COOKING OIL 1L,1,2020-06-28 13:29:29,5.99,,1100.0,1100.0,Polonnaruwa
550091,40012,MALIBAN CREAM CRACKER 500G,5,2020-06-29 16:00:51,2.29,501015.0,420.0,2100.0,Kalutara
550092,40076,CEYLON COLD STORES YOGHURT 80G,4,2020-07-02 18:54:03,0.49,501127.0,90.0,360.0,Nuwara Eliya
550093,40041,BABY CHERAMY SOAP 90G,4,2020-07-05 09:34:24,0.76,501002.0,140.0,560.0,Kandy
550094,40002,DILMAH EARL GREY TEA 50 BAGS,2,2020-07-07 08:36:59,4.63,501144.0,850.0,1700.0,Badulla
550095,40043,ASTRA MARGARINE 250G,8,2020-07-08 17:59:27,2.18,501199.0,400.0,3200.0,Anuradhapura
550096,40033,HARISCHANDRA NOODLES 400G,1,2020-07-09 19:03:47,1.36,501021.0,250.0,250.0,Nuwara Eliya
550097,40074,ARALIYA WHITE RICE 5KG,2,2020-07-09 19:22:35,7.9,501004.0,1450.0,2900.0,Hambantota
550098,40079,CEYLON TOBACCO (CIGARETTES PACK),5,2020-07-11 15:40:47,6.54,501054.0,1200.0,6000.0,Kalutara
550099,40003,DILMAH GREEN TEA 20 BAGS,2,2020-07-11 18:37:32,3.0,501014.0,550.0,1100.0,Anuradhapura
550100,40077,PILAWOOS FALOODA MIX 200G,6,2020-07-13 11:02:06,1.91,501134.0,350.0,2100.0,Kandy
550101,40068,CLOSE UP TOOTHPASTE 120G,12,2020-07-13 12:06:49,1.28,501021.0,235.0,2820.0,Colombo
550102,40033,HARISCHANDRA NOODLES 400G,4,2020-07-13 20:47:56,1.36,,250.0,1000.0,Colombo
550103,40070,NESPRAY MILK POWDER 400G,2,2020-07-16 09:11:56,6.43,501030.0,1180.0,2360.0,Kurunegala
550104,40055,LIFEBUOY SOAP 100G,5,2020-07-19 09:14:43,0.71,501095.0,130.0,650.0,Kandy
550105,40023,RATHTHI MILK POWDER 400G,1,2020-07-19 17:14:59,5.99,501206.0,1100.0,1100.0,Kalutara
550106,40002,DILMAH EARL GREY TEA 50 BAGS,15,2020-07-23 17:00:53,4.63,501113.0,850.0,12750.0,Ampara
550107,40062,NESTOMALT 400G,1,2020-07-24 09:52:39,3.38,,620.0,620.0,Gampaha
550108,40041,BABY CHERAMY SOAP 90G,5,2020-07-30 11:05:17,0.76,501009.0,140.0,700.0,Gampaha
550109,40039,CLOGARD TOOTHPASTE 120G,3,2020-07-31 11:33:06,1.2,501035.0,220.0,660.0,Polonnaruwa
550110,40021,ELEPHANT HOUSE VANILLA ICE CREAM 1L,5,2020-07-31 15:19:04,4.36,,800.0,4000.0,Vavuniya
550111,40017,MD MIXED FRUIT JAM 500G,5,2020-08-06 18:09:10,3.54,501045.0,650.0,3250.0,Puttalam
550112,40014,SPA CEYLON HAND CREAM,1,2020-08-08 18:42:32,11.99,501156.0,2200.0,2200.0,Puttalam
550113,40046,MARMITE 100G,6,2020-08-09 13:55:01,4.09,501216.0,750.0,4500.0,Ratnapura
550114,40070,NESPRAY MILK POWDER 400G,5,2020-08-10 16:03:16,6.43,501038.0,1180.0,5900.0,Galle
550115,40007,MUNCHEE CHOCOLATE BISCUIT 200G,2,2020-08-15 10:26:54,1.2,501152.0,220.0,440.0,Gampaha
550116,40003,DILMAH GREEN TEA 20 BAGS,6,2020-08-16 09:05:39,3.0,501029.0,550.0,3300.0,Ratnapura
550117,40012,MALIBAN CREAM CRACKER 500G,6,2020-08-18 14:32:46,2.29,501099.0,420.0,2520.0,Gampaha
550118,40010,MALIBAN MARIE BISCUITS 400G,6,2020-08-21 09:22:50,1.91,501019.0,350.0,2100.0,Hambantota
550119,40051,LANKA SOY CHICKEN FLAVOUR 90G,1,2020-08-21 10:36:21,0.65,501150.0,120.0,120.0,Colombo
550120,40011,MALIBAN LEMON PUFF 200G,1,2020-08-21 10:39:01,1.09,501083.0,200.0,200.0,Kegalle
550121,40014,SPA CEYLON HAND CREAM,8,2020-08-22 20:21:13,11.99,501001.0,2200.0,17600.0,Colombo
550122,40038,MOTHA FALUDA MIX 100G,3,2020-08-25 14:52:32,1.09,501192.0,200.0,600.0,Polonnaruwa
550123,40088,CARGILLS FRESH EGGS (10),8,2020-08-26 10:38:37,1.91,,350.0,2800.0,Hambantota
550124,40039,CLOGARD TOOTHPASTE 120G,2,2020-08-29 18:45:53,1.2,501159.0,220.0,440.0,Gampaha
550125,40003,DILMAH GREEN TEA 20 BAGS,3,2020-08-31 16:37:59,3.0,501043.0,550.0,1650.0,Ampara
550126,40061,VELVET BEAUTY SOAP 100G,2,2020-09-04 13:46:04,0.82,501033.0,150.0,300.0,Jaffna
550127,40084,AKBAR TEA 400G,1,2020-09-04 15:50:16,3.81,501046.0,700.0,700.0,Gampaha
550128,40052,WIJAYA ROASTED CURRY POWDER 250G,5,2020-09-06 09:10:44,2.18,501131.0,400.0,2000.0,Moneragala
550129,40027,KEELLS CHICKEN SAUSAGES 500G,2,2020-09-10 10:10:55,5.18,,950.0,1900.0,Kurunegala
550130,40008,MUNCHEE LEMON PUFF 200G,2,2020-09-11 20:47:32,1.09,501082.0,200.0,400.0,Colombo
550131,40024,HIGHLAND MILK 1L,5,2020-09-13 17:43:24,2.18,501087.0,400.0,2000.0,Kandy
550132,40005,WATAWALA TEA 400G,1,2020-09-14 16:38:22,4.25,501101.0,780.0,780.0,Anuradhapura
550133,40065,FAIR & LOVELY CREAM 50G,2,2020-09-15 14:22:50,1.74,,320.0,640.0,Nuwara Eliya
550134,40070,NESPRAY MILK POWDER 400G,4,2020-09-15 17:08:14,6.43,,1180.0,4720.0,Matara
550135,40005,WATAWALA TEA 400G,4,2020-09-17 13:51:40,4.25,501216.0,780.0,3120.0,Badulla
550136,40037,MOTHA STRAWBERRY JELLY 100G,6,2020-09-25 10:48:33,0.65,501027.0,120.0,720.0,Gampaha
550137,DELV,COURIER DELIVERY CHARGE,2,2020-09-29 08:12:02,3.0,501057.0,550.5,1101.0,Kalutara
550138,40016,LINK SAMAHAN BOX (100 PACKETS),2,2020-10-01 10:48:19,8.17,501092.0,1500.0,3000.0,Moneragala
550139,40089,KANDOS CHOCOLATE BAR 100G,4,2020-10-02 19:20:30,1.36,501093.0,250.0,1000.0,Kandy
550140,40002,DILMAH EARL GREY TEA 50 BAGS,3,2020-10-04 16:15:09,4.63,501133.0,850.0,2550.0,Kalutara
550141,40020,ELEPHANT HOUSE CREAM SODA 1.5L,1,2020-10-05 08:05:20,2.18,501132.0,400.0,400.0,Kalutara
550142,40025,KOTMALE FRESH MILK 1L,4,2020-10-05 09:06:46,2.45,501152.0,450.0,1800.0,Vavuniya
550143,40013,SPA CEYLON SLEEP BODY LOTION,12,2020-10-05 16:27:32,19.07,501017.0,3500.0,42000.0,Kandy
550144,40075,RANMUTHU RICE 5KG,1,2020-10-08 17:17:48,8.17,501065.0,1500.0,1500.0,Puttalam
550145,40001,DILMAH CEYLON TEA 500G,6,2020-10-12 18:09:43,6.54,501016.0,1200.0,7200.0,Colombo
550146,40034,HARISCHANDRA COFFEE 100G,3,2020-10-16 12:17:51,2.07,,380.0,1140.0,Vavuniya
550147,40079,CEYLON TOBACCO (CIGARETTES PACK),10,2020-10-17 09:55:52,6.54,501068.0,1200.0,12000.0,Kegalle
550148,40005,WATAWALA TEA 400G,2,2020-10-17 12:48:50,4.25,501067.0,780.0,1560.0,Vavuniya
550149,40062,NESTOMALT 400G,6,2020-10-20 17:22:56,3.38,501217.0,620.0,3720.0,Kurunegala
550150,40001,DILMAH CEYLON TEA 500G,12,2020-10-21 19:16:31,6.54,501079.0,1200.0,14400.0,Kandy
550151,40005,WATAWALA TEA 400G,5,2020-10-23 09:30:54,4.25,501209.0,780.0,3900.0,Kandy
550152,40028,BAIRAHA CHICKEN 1KG,6,2020-10-23 12:39:10,7.9,501123.0,1450.0,8700.0,Gampaha
550153,40044,HAPPY COW CHEESE 120G,15,2020-10-25 16:33:16,4.63,501215.0,850.0,12750.0,Nuwara Eliya
550154,40002,DILMAH EARL GREY TEA 50 BAGS,2,2020-10-25 18:05:28,4.63,501165.0,850.0,1700.0,Colombo
550155,40058,DIVA WASHING POWDER 1KG,6,2020-10-25 19:40:25,3.54,501126.0,650.0,3900.0,Kandy
550156,40083,BOGAWANTALAWA TEA 400G,3,2020-10-26 16:33:21,4.9,501018.0,900.0,2700.0,Kurunegala
550157,40041,BABY CHERAMY SOAP 90G,5,2020-10-28 15:55:22,0.76,501108.0,140.0,700.0,Polonnaruwa
550158,40006,MUNCHEE SUPER CREAM CRACKER 500G,5,2020-10-30 11:16:16,2.45,,450.0,2250.0,Ratnapura
550159,40003,DILMAH GREEN TEA 20 BAGS,4,2020-10-31 12:48:06,3.0,501148.0,550.0,2200.0,Kandy
550160,40009,MUNCHEE TIKIRI MARIE 80G,5,2020-10-31 15:35:07,0.38,501168.0,70.0,350.0,Kalutara
550161,40038,MOTHA FALUDA MIX 100G,4,2020-11-01 09:18:23,1.09,501130.0,200.0,800.0,Kurunegala
550162,40011,MALIBAN LEMON PUFF 200G,1,2020-11-01 12:28:50,1.09,501034.0,200.0,200.0,Gampaha
550163,40002,DILMAH EARL GREY TEA 50 BAGS,5,2020-11-01 18:54:39,4.63,501124.0,850.0,4250.0,Galle
550164,40049,ROZA PASTA MACARONI 400G,2,2020-11-02 08:56:51,1.63,501200.0,300.0,600.0,Polonnaruwa
550165,40076,CEYLON COLD STORES YOGHURT 80G,4,2020-11-03 16:18:45,0.49,,90.0,360.0,Matara
550166,40006,MUNCHEE SUPER CREAM CRACKER 500G,15,2020-11-05 08:25:30,2.45,501136.0,450.0,6750.0,Kurunegala
550167,40047,PELWATTE BUTTER 200G,2,2020-11-07 10:46:19,4.09,501199.0,750.0,1500.0,Colombo
550168,40037,MOTHA STRAWBERRY JELLY 100G,5,2020-11-08 14:38:24,0.65,501109.0,120.0,600.0,Matale
550169,40002,DILMAH EARL GREY TEA 50 BAGS,2,2020-11-13 09:15:56,4.63,501166.0,850.0,1700.0,Matale
550170,40022,ANCHOR MILK POWDER 400G,1,2020-11-13 16:36:07,6.27,,1150.0,1150.0,Kalutara
550171,40070,NESPRAY MILK POWDER 400G,1,2020-11-14 08:21:36,6.43,501005.0,1180.0,1180.0,Matale
550172,40037,MOTHA STRAWBERRY JELLY 100G,4,2020-11-14 12:49:41,0.65,,120.0,480.0,Kandy
550173,40068,CLOSE UP TOOTHPASTE 120G,2,2020-11-16 16:05:57,1.28,501107.0,235.0,470.0,Kandy
550174,40023,RATHTHI MILK POWDER 400G,1,2020-11-18 15:08:55,5.99,501113.0,1100.0,1100.0,Galle
550175,40023,RATHTHI MILK POWDER 400G,3,2020-11-19 12:58:36,5.99,501019.0,1100.0,3300.0,Puttalam
550176,40053,WIJAYA CHILLI POWDER 250G,3,2020-11-20 13:29:15,2.45,501007.0,450.0,1350.0,Kandy
550177,40002,DILMAH EARL GREY TEA 50 BAGS,1,2020-11-21 14:34:35,4.63,501006.0,850.0,850.0,Ampara
550178,40026,KITHUL TREACLE 750ML,12,2020-11-21 15:15:43,9.81,501144.0,1800.0,21600.0,Anuradhapura
550179,DELV,COURIER DELIVERY CHARGE,2,2020-11-23 14:50:43,3.0,501136.0,550.5,1101.0,Colombo
550180,40034,HARISCHANDRA COFFEE 100G,3,2020-11-23 17:29:10,2.07,501106.0,380.0,1140.0,Matara
550181,40020,ELEPHANT HOUSE CREAM SODA 1.5L,2,2020-11-23 17:31:39,2.18,501112.0,400.0,800.0,Gampaha
550182,40057,VIM DISHWASH LIQUID 500ML,2,2020-11-26 15:50:30,2.45,501055.0,450.0,900.0,Matara
550183,40008,MUNCHEE LEMON PUFF 200G,3,2020-11-26 16:56:54,1.09,501117.0,200.0,600.0,Hambantota
550184,40054,PEARS BABY POWDER 100G,1,2020-11-27 09:00:47,1.36,501039.0,250.0,250.0,Hambantota
550185,40058,DIVA WASHING POWDER 1KG,5,2020-11-28 10:30:16,3.54,501102.0,650.0,3250.0,Moneragala
550186,40031,PRIMA KOTTU MEE CUP,8,2020-11-28 12:59:32,0.82,501087.0,150.0,1200.0,Gampaha
550187,40021,ELEPHANT HOUSE VANILLA ICE CREAM 1L,2,2020-12-02 18:09:45,4.36,,800.0,1600.0,Gampaha
550188,40024,HIGHLAND MILK 1L,4,2020-12-02 18:40:31,2.18,501167.0,400.0,1600.0,Colombo
550189,40053,WIJAYA CHILLI POWDER 250G,8,2020-12-03 14:06:03,2.45,501043.0,450.0,3600.0,Polonnaruwa
550190,40027,KEELLS CHICKEN SAUSAGES 500G,1,2020-12-04 12:01:08,5.18,501004.0,950.0,950.0,Galle
550191,40001,DILMAH CEYLON TEA 500G,5,2020-12-05 10:38:44,6.54,501018.0,1200.0,6000.0,Matale
C550192,40035,CBL SAMAPOSHA 200G,-5,2020-12-06 15:17:59,0.98,501027.0,180.0,-900.0,Galle
550193,40019,ELEPHANT HOUSE GINGER BEER 1.5L,4,2020-12-06 17:46:57,2.18,501019.0,400.0,1600.0,Matara
550194,40001,DILMAH CEYLON TEA 500G,6,2020-12-07 11:42:28,6.54,501037.0,1200.0,7200.0,Matale
550195,40063,MILO 400G,5,2020-12-08 12:42:20,4.25,501072.0,780.0,3900.0,Kandy
550196,40018,MD MANGO CHUTNEY 400G,5,2020-12-12 08:04:33,3.54,501094.0,650.0,3250.0,Trincomalee
550197,40037,MOTHA STRAWBERRY JELLY 100G,3,2020-12-15 18:02:47,0.65,501150.0,120.0,360.0,Batticaloa
550198,40008,MUNCHEE LEMON PUFF 200G,1,2020-12-16 13:23:23,1.09,501144.0,200.0,200.0,Gampaha
550199,40067,COLGATE TOOTHPASTE 120G,6,2020-12-16 14:00:43,1.31,501066.0,240.0,1440.0,Jaffna
550200,40050,RANCRISP CASHEWS 50G,8,2020-12-18 12:53:50,1.91,501114.0,350.0,2800.0,Ratnapura
550201,DELV,COURIER DELIVERY CHARGE,3,2020-12-20 11:54:12,3.0,501119.0,550.5,1651.5,Hambantota
550202,40074,ARALIYA WHITE RICE 5KG,8,2020-12-22 13:20:30,7.9,501134.0,1450.0,11600.0,Kandy
550203,40059,SURF EXCEL 1KG,4,2020-12-22 18:44:39,4.63,501016.0,850.0,3400.0,Badulla
550204,40059,SURF EXCEL 1KG,5,2020-12-22 19:14:21,4.63,501103.0,850.0,4250.0,Colombo
550205,40056,SUNSILK BLACK SHAMPOO 200ML,3,2020-12-23 18:53:07,3.0,,550.0,1650.0,Moneragala
550206,40017,MD MIXED FRUIT JAM 500G,4,2020-12-23 20:26:31,3.54,501184.0,650.0,2600.0,Kegalle
550207,40002,DILMAH EARL GREY TEA 50 BAGS,3,2020-12-24 13:36:25,4.63,501042.0,850.0,2550.0,Ratnapura
550208,40027,KEELLS CHICKEN SAUSAGES 500G,8,2020-12-25 09:27:54,5.18,501028.0,950.0,7600.0,Jaffna
550209,40004,ZESTA TEA 400G,1,2020-12-25 15:15:05,5.72,501073.0,1050.0,1050.0,Matara
550210,40012,MALIBAN CREAM CRACKER 500G,2,2020-12-28 09:46:09,2.29,501063.0,420.0,840.0,Matale
550211,40037,MOTHA STRAWBERRY JELLY 100G,1,2020-12-29 11:21:17,0.65,501194.0,120.0,120.0,Galle
550212,40073,DELMEGE BASMATI RICE 5KG,2,2020-12-31 12:48:42,11.44,501100.0,2100.0,4200.0,Gampaha
550213,40004,ZESTA TEA 400G,5,2020-12-31 17:33:29,5.72,501035.0,1050.0,5250.0,Batticaloa
550214,40001,DILMAH CEYLON TEA 500G,4,2021-01-01 10:13:24,6.47,501037.0,1255.0,5020.0,Jaffna
550215,40007,MUNCHEE CHOCOLATE BISCUIT 200G,1,2021-01-01 13:37:16,1.19,501028.0,230.0,230.0,Gampaha
550216,40024,HIGHLAND MILK 1L,5,2021-01-01 18:58:46,2.16,,420.0,2100.0,Kalutara
550217,40047,PELWATTE BUTTER 200G,3,2021-01-03 18:11:52,4.05,501145.0,785.0,2355.0,Matale
550218,40015,SIDDHALEPA BALM 50G,3,2021-01-03 18:26:02,1.34,501043.0,260.0,780.0,Nuwara Eliya
550219,40018,MD MANGO CHUTNEY 400G,5,2021-01-04 11:37:49,3.51,,680.0,3400.0,Colombo
550220,40090,RITZBURY CHOCOLATE BAR 100G,1,2021-01-05 09:22:27,1.39,501048.0,270.0,270.0,Kurunegala
