InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,UnitPrice_LKR,Total_Price_LKR,District
501231,20021,BATIK SILK SCARF PAISLEY PURPLE,5,2020-01-06 17:57:08,8.13,,1472.0868493150685,7360.4342465753425,Kandy
501231,20042,BRASS ELEPHANT FIGURINE LARGE,11,2020-01-06 17:57:08,10.05,,1819.7383561643837,20017.12191780822,Kandy
501231,20098,HANDLOOM CUSHION COVER SET OF 2 STRIPE,12,2020-01-06 17:57:08,8.62,,1560.810410958904,18729.724931506847,Kandy
501231,20019,BATIK PRINT CUSHION COVER ELEPHANT,6,2020-01-06 17:57:08,5.43,,983.2019178082192,5899.211506849315,Kandy
501231,20074,CEYLON VANILLA PODS GIFT SET,11,2020-01-06 17:57:08,10.31,,1866.8161643835617,20534.97780821918,Kandy
501231,20109,WOODEN MASK KEYRING SMALL,2,2020-01-06 17:57:08,1.47,,266.17068493150686,532.3413698630137,Kandy
501231,20105,HANDLOOM BEDSPREAD SINGLE SIZE,10,2020-01-06 17:57:08,17.41,,3152.4024657534246,31524.024657534246,Kandy
501231,20112,COIR HANGING PLANT POT HOLDER,1,2020-01-06 17:57:08,3.83,,693.4923287671232,693.4923287671232,Kandy
501231,20076,MOONSTONE EARRINGS SILVER DROP,10,2020-01-06 17:57:08,12.72,,2303.1912328767125,23031.912328767125,Kandy
501231,20071,CLOVES GIFT JAR SMALL,9,2020-01-06 17:57:08,3.81,,689.8709589041096,6208.8386301369865,Kandy
501231,20068,SPICE GIFT SET ISLAND BLEND,9,2020-01-06 17:57:08,8.94,,1618.7523287671231,14568.770958904108,Kandy
501231,20030,RATTAN LAUNDRY BASKET ROUND,11,2020-01-06 17:57:08,12.26,,2219.8997260273973,24418.89698630137,Kandy
501231,20052,LACQUER WORK BOX SMALL ROUND,11,2020-01-06 17:57:08,5.78,,1046.575890410959,11512.334794520548,Kandy
501231,20088,SANDALWOOD SOAP BAR HANDMADE,9,2020-01-06 17:57:08,2.25,,407.40410958904107,3666.6369863013697,Kandy
501231,20090,COCONUT SHELL BATH SPONGE,6,2020-01-06 17:57:08,1.77,,320.49123287671233,1922.947397260274,Kandy
501231,20084,CLOTH DOLL FISHERMAN STILT,8,2020-01-06 17:57:08,7.19,,1301.8824657534246,10415.059726027397,Kandy
501231,20108,CLAY OIL LAMP PAINTED SET OF 3,12,2020-01-06 17:57:08,5.35,,968.7164383561643,11624.597260273971,Kandy
501231,20027,COIR DOOR MAT ELEPHANT PRINT,10,2020-01-06 17:57:08,5.71,,1033.901095890411,10339.01095890411,Kandy
501231,20049,WOODEN ELEPHANT CARVING LARGE,9,2020-01-06 17:57:08,14.11,,2554.8764383561643,22993.88794520548,Kandy
500637,20050,WOODEN PEACOCK CARVING MEDIUM,8,2020-01-09 17:50:18,8.3,14158,1503.209589041096,12025.676712328768,Kegalle
500637,20057,COCONUT SHELL BUTTON JAR,12,2020-01-09 17:50:18,2.39,14158,432.8519178082192,5194.22301369863,Kegalle
500637,20099,BATIK APRON KITCHEN PRINT,6,2020-01-09 17:50:18,5.31,14158,961.691917808219,5770.1515068493145,Kegalle
500637,20027,COIR DOOR MAT ELEPHANT PRINT,7,2020-01-09 17:50:18,5.93,14158,1073.9798630136986,7517.8590410958905,Kegalle
500637,20026,COIR DOOR MAT WELCOME PRINT,9,2020-01-09 17:50:18,5.32,14158,963.5030136986302,8671.527123287671,Kegalle
500637,20113,BAMBOO STRAW SET OF 6 REUSABLE,14,2020-01-09 17:50:18,2.44,14158,441.90739726027397,6186.703561643835,Kegalle
500637,20016,BATIK COTTON SARONG BLUE,5,2020-01-09 17:50:18,6.66,14158,1206.1898630136986,6030.949315068493,Kegalle
500637,20089,HERBAL AYURVEDA BATH SET GIFT,7,2020-01-09 17:50:18,10.33,14158,1870.8620547945204,13096.034383561642,Kegalle
500637,20053,LACQUER WORK PEN HOLDER,7,2020-01-09 17:50:18,3.62,14158,655.6167123287671,4589.31698630137,Kegalle
500637,20064,CEYLON CINNAMON STICKS PACK 100G,9,2020-01-09 17:50:18,4.01,14158,726.2494520547945,6536.24506849315,Kegalle
500637,20092,CLAY COOKING POT LARGE TRADITIONAL,1,2020-01-09 17:50:18,9.69,14158,1754.9519178082192,1754.9519178082192,Kegalle
500637,20059,PALMYRAH LEAF FAN NATURAL,5,2020-01-09 17:50:18,2.14,14158,387.5745205479452,1937.872602739726,Kegalle
500637,20009,HANDLOOM BABY BLANKET PASTEL,3,2020-01-09 17:50:18,9.82,14158,1778.4961643835616,5335.488493150685,Kegalle
500637,20019,BATIK PRINT CUSHION COVER ELEPHANT,9,2020-01-09 17:50:18,5.41,14158,979.8028767123287,8818.225890410959,Kegalle
500637,20055,COCONUT SHELL BOWL SET OF 3,5,2020-01-09 17:50:18,4.6,14158,833.1041095890411,4165.520547945205,Kegalle
500637,20080,WOODEN ELEPHANT PUZZLE TOY,40,2020-01-09 17:50:18,4.7,14158,851.2150684931507,34048.60273972603,Kegalle
500637,20004,HANDLOOM TABLE RUNNER MULTICOLOUR,7,2020-01-09 17:50:18,7.11,14158,1287.6891780821918,9013.824246575343,Kegalle
500637,20063,HANDMADE PAPER GREETING CARD SET,11,2020-01-09 17:50:18,3.24,14158,586.7950684931507,6454.745753424657,Kegalle
501156,20021,BATIK SILK SCARF PAISLEY PURPLE,10,2020-01-12 11:08:20,8.88,14054,1608.618082191781,16086.18082191781,Gampaha
501156,20027,COIR DOOR MAT ELEPHANT PRINT,11,2020-01-12 11:08:20,5.67,14054,1027.1243835616438,11298.36821917808,Gampaha
501156,20042,BRASS ELEPHANT FIGURINE LARGE,6,2020-01-12 11:08:20,9.62,14054,1742.6695890410956,10456.017534246574,Gampaha
501156,20078,BRASS ANKLET TRADITIONAL DESIGN,7,2020-01-12 11:08:20,4.06,14054,735.4717808219177,5148.302465753424,Gampaha
501156,20089,HERBAL AYURVEDA BATH SET GIFT,9,2020-01-12 11:08:20,10.13,14054,1835.0564383561646,16515.50794520548,Gampaha
501156,20093,COCONUT SHELL LADLE HANDCRAFTED,3,2020-01-12 11:08:20,2.31,14054,418.4580821917808,1255.3742465753426,Gampaha
501156,20026,COIR DOOR MAT WELCOME PRINT,11,2020-01-12 11:08:20,5.34,14054,967.3446575342465,10640.79123287671,Gampaha
501156,20113,BAMBOO STRAW SET OF 6 REUSABLE,10,2020-01-12 11:08:20,2.42,14054,438.38465753424657,4383.846575342466,Gampaha
501156,20106,REED LAMPSHADE ROUND SMALL,5,2020-01-12 11:08:20,8.2,14054,1485.435616438356,7427.17808219178,Gampaha
501156,20053,LACQUER WORK PEN HOLDER,11,2020-01-12 11:08:20,3.53,14054,639.4619178082191,7034.08109589041,Gampaha
501156,DELV,COURIER DELIVERY CHARGE,4,2020-01-12 11:08:20,3.01,14054,545.2635616438356,2181.0542465753424,Gampaha
501156,20000,HANDLOOM COTTON CUSHION COVER STRIPE,4,2020-01-12 11:08:20,4.31,14054,780.7594520547945,3123.037808219178,Gampaha
501156,20063,HANDMADE PAPER GREETING CARD SET,53,2020-01-12 11:08:20,3.18,14054,576.0591780821918,30531.136438356167,Gampaha
501156,20114,BAMBOO CUTLERY TRAVEL SET,10,2020-01-12 11:08:20,4.34,14054,786.1939726027397,7861.939726027396,Gampaha
501156,20012,HANDLOOM PLACEMAT SET OF 4 NATURAL,8,2020-01-12 11:08:20,6.12,14054,1108.6421917808218,8869.137534246574,Gampaha
501156,20024,BATIK COTTON SHIRT MENS BLUE,3,2020-01-12 11:08:20,10.16,14054,1840.4909589041097,5521.472876712329,Gampaha
501156,20049,WOODEN ELEPHANT CARVING LARGE,5,2020-01-12 11:08:20,13.69,14054,2479.952876712329,12399.764383561644,Gampaha
501156,20076,MOONSTONE EARRINGS SILVER DROP,11,2020-01-12 11:08:20,12.8,14054,2318.7287671232875,25506.016438356164,Gampaha
501205,20071,CLOVES GIFT JAR SMALL,11,2020-01-18 14:10:35,3.87,,701.3712328767123,7715.083561643835,Moneragala
501205,20077,BEADED COCONUT SHELL NECKLACE,12,2020-01-18 14:10:35,4.49,,813.7356164383561,9764.827397260273,Moneragala
501205,20076,MOONSTONE EARRINGS SILVER DROP,9,2020-01-18 14:10:35,12.94,,2345.1534246575343,21106.38082191781,Moneragala
501205,20086,WOODEN RATTLE TOY BABY,3,2020-01-18 14:10:35,3.09,,560.0095890410959,1680.0287671232877,Moneragala
501205,20002,HANDLOOM COTTON CUSHION COVER PAISLEY,8,2020-01-18 14:10:35,4.84,,877.1671232876712,7017.3369863013695,Moneragala
501205,DELV,COURIER DELIVERY CHARGE,8,2020-01-18 14:10:35,3.1,,561.8219178082192,4494.575342465753,Moneragala
501205,20083,CLOTH DOLL KANDYAN DANCER,2,2020-01-18 14:10:35,7.13,,1292.190410958904,2584.380821917808,Moneragala
501205,20088,SANDALWOOD SOAP BAR HANDMADE,24,2020-01-18 14:10:35,2.27,,411.3986301369863,9873.56712328767,Moneragala
501205,20014,HANDWOVEN COTTON TOTE BAG STRIPE,4,2020-01-18 14:10:35,4.08,,739.4301369863014,2957.7205479452055,Moneragala
500959,20035,WOVEN PALM LEAF HAT WIDE BRIM,11,2020-01-22 12:49:48,7.22,14069,1308.8969863013697,14397.866849315067,Matara
500959,20068,SPICE GIFT SET ISLAND BLEND,1,2020-01-22 12:49:48,8.92,14069,1617.0860273972603,1617.0860273972603,Matara
500959,20022,BATIK SILK SCARF PAISLEY TEAL,8,2020-01-22 12:49:48,8.14,14069,1475.6816438356166,11805.453150684933,Matara
500959,20012,HANDLOOM PLACEMAT SET OF 4 NATURAL,11,2020-01-22 12:49:48,5.97,14069,1082.2873972602738,11905.161369863012,Matara
500959,20062,HANDMADE PAPER GIFT WRAP SET OF 3,12,2020-01-22 12:49:48,2.89,14069,523.9213698630138,6287.056438356165,Matara
500959,20085,WOODEN ABACUS COUNTING TOY,3,2020-01-22 12:49:48,5.4,14069,978.9534246575342,2936.860273972603,Matara
500959,20013,HANDLOOM NAPKIN SET OF 6 WHITE,8,2020-01-22 12:49:48,5.26,14069,953.5731506849314,7628.585205479451,Matara
500959,20114,BAMBOO CUTLERY TRAVEL SET,10,2020-01-22 12:49:48,4.46,14069,808.5430136986301,8085.4301369863015,Matara
500959,20046,WOODEN MASK TRADITIONAL COBRA DESIGN,8,2020-01-22 12:49:48,9.2,14069,1667.8465753424655,13342.772602739724,Matara
500959,20001,HANDLOOM COTTON CUSHION COVER CHECK,7,2020-01-22 12:49:48,4.57,14069,828.4846575342466,5799.3926027397265,Matara
500959,20070,CARDAMOM PODS GIFT JAR SMALL,9,2020-01-22 12:49:48,5.16,14069,935.4443835616438,8418.999452054793,Matara
500959,20037,CLAY POT PAINTED LARGE,5,2020-01-22 12:49:48,6.27,14069,1136.6736986301369,5683.368493150684,Matara
500959,20113,BAMBOO STRAW SET OF 6 REUSABLE,1,2020-01-22 12:49:48,2.44,14069,442.34191780821914,442.34191780821914,Matara
500959,20056,COCONUT SHELL SPOON SET OF 6,13,2020-01-22 12:49:48,3.41,14069,618.1909589041096,8036.482465753425,Matara
500959,20002,HANDLOOM COTTON CUSHION COVER PAISLEY,9,2020-01-22 12:49:48,4.98,14069,902.8126027397261,8125.3134246575355,Matara
500959,20039,TERRACOTTA WIND CHIME,8,2020-01-22 12:49:48,4.0,14069,725.1506849315068,5801.2054794520545,Matara
500959,20051,LACQUER WORK BANGLE SET OF 4,5,2020-01-22 12:49:48,4.17,14069,755.9695890410958,3779.847945205479,Matara
500959,20088,SANDALWOOD SOAP BAR HANDMADE,9,2020-01-22 12:49:48,2.23,14069,404.2715068493151,3638.443561643836,Matara
500438,20042,BRASS ELEPHANT FIGURINE LARGE,9,2020-01-25 11:52:01,9.6,,1740.7561643835616,15666.805479452054,Kegalle
500438,20088,SANDALWOOD SOAP BAR HANDMADE,7,2020-01-25 11:52:01,2.18,,395.2967123287671,2767.0769863013697,Kegalle
500438,20033,REED WOVEN FRUIT BASKET,1,2020-01-25 11:52:01,4.39,,796.0332876712328,796.0332876712328,Kegalle
500438,20081,WOODEN SPINNING TOP TRADITIONAL,2,2020-01-25 11:52:01,2.19,,397.10999999999996,794.2199999999999,Kegalle
500438,20089,HERBAL AYURVEDA BATH SET GIFT,59,2020-01-25 11:52:01,10.31,,1869.499589041096,110300.47575342466,Kegalle
500438,20063,HANDMADE PAPER GREETING CARD SET,9,2020-01-25 11:52:01,3.26,,591.1317808219177,5320.186027397259,Kegalle
500438,20070,CARDAMOM PODS GIFT JAR SMALL,11,2020-01-25 11:52:01,4.81,,872.1913698630136,9594.10506849315,Kegalle
500438,20067,CEYLON GREEN TEA GIFT TIN,2,2020-01-25 11:52:01,6.53,,1184.0768493150686,2368.153698630137,Kegalle
500438,20107,REED LAMPSHADE ROUND LARGE,31,2020-01-25 11:52:01,13.08,,2371.7802739726026,73525.18849315068,Kegalle
500438,20076,MOONSTONE EARRINGS SILVER DROP,9,2020-01-25 11:52:01,13.13,,2380.8467123287674,21427.620410958905,Kegalle
500438,20093,COCONUT SHELL LADLE HANDCRAFTED,6,2020-01-25 11:52:01,2.19,,397.10999999999996,2382.66,Kegalle
500438,20001,HANDLOOM COTTON CUSHION COVER CHECK,7,2020-01-25 11:52:01,4.51,,817.7927397260273,5724.549178082191,Kegalle
500438,20031,RATTAN STORAGE BASKET SET OF 3,1,2020-01-25 11:52:01,14.63,,2652.8398630136985,2652.8398630136985,Kegalle
500438,20014,HANDWOVEN COTTON TOTE BAG STRIPE,7,2020-01-25 11:52:01,4.11,,745.2612328767124,5216.828630136986,Kegalle
500438,20060,HANDMADE PAPER NOTEBOOK A5 PLAIN,5,2020-01-25 11:52:01,3.44,,623.7709589041095,3118.854794520548,Kegalle
500438,20016,BATIK COTTON SARONG BLUE,6,2020-01-25 11:52:01,6.7,,1214.9027397260274,7289.416438356165,Kegalle
500438,20048,WOODEN ELEPHANT CARVING SMALL,3,2020-01-25 11:52:01,6.21,,1126.0516438356165,3378.1549315068496,Kegalle
500438,20053,LACQUER WORK PEN HOLDER,10,2020-01-25 11:52:01,3.37,,611.0779452054794,6110.779452054794,Kegalle
500362,20081,WOODEN SPINNING TOP TRADITIONAL,8,2020-01-25 16:02:44,2.15,,389.8568493150685,3118.854794520548,Ampara
500362,20014,HANDWOVEN COTTON TOTE BAG STRIPE,3,2020-01-25 16:02:44,4.13,,748.887808219178,2246.663424657534,Ampara
500194,20104,HANDLOOM BEDSPREAD DOUBLE SIZE,2,2020-02-01 16:29:44,22.09,14616,4007.6706849315065,8015.341369863013,Kandy
500194,20079,COIR WOVEN BRACELET NATURAL,12,2020-02-01 16:29:44,1.98,14616,359.22082191780817,4310.6498630136975,Kandy
500194,20078,BRASS ANKLET TRADITIONAL DESIGN,19,2020-02-01 16:29:44,4.07,14616,738.3983561643836,14029.568767123288,Kandy
500194,20088,SANDALWOOD SOAP BAR HANDMADE,11,2020-02-01 16:29:44,2.17,14616,393.69150684931503,4330.6065753424655,Kandy
500194,20046,WOODEN MASK TRADITIONAL COBRA DESIGN,4,2020-02-01 16:29:44,9.27,14616,1681.8065753424655,6727.226301369862,Kandy
500714,20030,RATTAN LAUNDRY BASKET ROUND,10,2020-02-02 15:03:27,12.33,,2237.134931506849,22371.34931506849,Galle
500714,20101,WOODEN JEWELLERY BOX CARVED,59,2020-02-02 15:03:27,11.94,,2166.3739726027393,127816.06438356162,Galle
500714,20108,CLAY OIL LAMP PAINTED SET OF 3,33,2020-02-02 15:03:27,5.24,,950.7369863013698,31374.320547945204,Galle
500714,20002,HANDLOOM COTTON CUSHION COVER PAISLEY,10,2020-02-02 15:03:27,4.67,,847.3171232876712,8473.171232876712,Galle
C501191,20075,MOONSTONE PENDANT SILVER SMALL,-11,2020-02-03 11:58:44,14.53,14072,2636.498356164383,-29001.481917808214,Jaffna
C501191,20031,RATTAN STORAGE BASKET SET OF 3,-9,2020-02-03 11:58:44,14.75,14072,2676.417808219178,-24087.760273972603,Jaffna
C501191,20003,HANDLOOM COTTON CUSHION COVER PLAIN NATURAL,-42,2020-02-03 11:58:44,4.27,14072,774.8002739726026,-32541.61150684931,Jaffna
500570,20066,CEYLON BLACK TEA GIFT BOX,2,2020-02-03 18:00:56,7.03,14062,1275.6079452054794,2551.2158904109588,Colombo
500570,20101,WOODEN JEWELLERY BOX CARVED,1,2020-02-03 18:00:56,11.38,14062,2064.924383561644,2064.924383561644,Colombo
500570,20058,PALMYRAH LEAF BASKET SMALL,10,2020-02-03 18:00:56,4.04,14062,733.0663013698629,7330.66301369863,Colombo
500570,20037,CLAY POT PAINTED LARGE,2,2020-02-03 18:00:56,6.42,14062,1164.9221917808218,2329.8443835616436,Colombo
500570,20031,RATTAN STORAGE BASKET SET OF 3,2,2020-02-03 18:00:56,13.95,14062,2531.2561643835616,5062.512328767123,Colombo
500570,20095,WELCOME GIFT HAMPER SMALL,11,2020-02-03 18:00:56,15.4,14062,2794.361643835616,30737.978082191778,Colombo
500570,20091,CLAY COOKING POT SMALL TRADITIONAL,11,2020-02-03 18:00:56,5.95,14062,1079.6397260273973,11876.03698630137,Colombo
500570,20048,WOODEN ELEPHANT CARVING SMALL,45,2020-02-03 18:00:56,5.99,14062,1086.897808219178,48910.40136986301,Colombo
500570,20051,LACQUER WORK BANGLE SET OF 4,12,2020-02-03 18:00:56,4.39,14062,796.5745205479451,9558.89424657534,Colombo
500596,20079,COIR WOVEN BRACELET NATURAL,4,2020-02-04 11:49:55,1.99,,361.11684931506846,1444.4673972602739,Gampaha
500596,20023,BATIK WALL HANGING ELEPHANT MOTIF,1,2020-02-04 11:49:55,13.46,,2442.5290410958905,2442.5290410958905,Gampaha
500596,20101,WOODEN JEWELLERY BOX CARVED,7,2020-02-04 11:49:55,12.37,,2244.7313698630132,15713.119589041093,Gampaha
500596,20016,BATIK COTTON SARONG BLUE,2,2020-02-04 11:49:55,7.23,,1311.997397260274,2623.994794520548,Gampaha
500596,20050,WOODEN PEACOCK CARVING MEDIUM,8,2020-02-04 11:49:55,8.76,,1589.6399999999999,12717.119999999999,Gampaha
500596,20075,MOONSTONE PENDANT SILVER SMALL,11,2020-02-04 11:49:55,15.57,,2825.4217808219178,31079.639589041097,Gampaha
500596,20012,HANDLOOM PLACEMAT SET OF 4 NATURAL,6,2020-02-04 11:49:55,6.03,,1094.238493150685,6565.4309589041095,Gampaha
500596,20043,BRASS PEACOCK FIGURINE SMALL,12,2020-02-04 11:49:55,5.35,,970.8417808219177,11650.101369863012,Gampaha
501093,20040,BRASS OIL LAMP TRADITIONAL,9,2020-02-04 12:02:58,12.32,14226,2235.6580821917805,20120.922739726026,Colombo
501093,20083,CLOTH DOLL KANDYAN DANCER,11,2020-02-04 12:02:58,7.26,14226,1317.4413698630135,14491.855068493149,Colombo
501216,20071,CLOVES GIFT JAR SMALL,4,2020-02-05 17:21:30,3.9,14521,707.7698630136986,2831.0794520547943,Colombo
501216,20109,WOODEN MASK KEYRING SMALL,7,2020-02-05 17:21:30,1.45,14521,263.14520547945204,1842.0164383561644,Colombo
501216,20077,BEADED COCONUT SHELL NECKLACE,9,2020-02-05 17:21:30,4.64,14521,842.0646575342464,7578.581917808217,Colombo
501216,20087,COCONUT OIL SOAP BAR HANDMADE,40,2020-02-05 17:21:30,2.0,14521,362.958904109589,14518.35616438356,Colombo
501216,20009,HANDLOOM BABY BLANKET PASTEL,12,2020-02-05 17:21:30,9.83,14521,1783.94301369863,21407.31616438356,Colombo
501216,20001,HANDLOOM COTTON CUSHION COVER CHECK,11,2020-02-05 17:21:30,4.59,14521,832.9906849315067,9162.897534246575,Colombo
501216,20025,COIR DOOR MAT NATURAL PLAIN,11,2020-02-05 17:21:30,4.96,14521,900.1380821917808,9901.51890410959,Colombo
501216,20066,CEYLON BLACK TEA GIFT BOX,6,2020-02-05 17:21:30,7.04,14521,1277.6153424657534,7665.692054794521,Colombo
500622,20075,MOONSTONE PENDANT SILVER SMALL,7,2020-02-08 14:36:31,15.17,14556,2753.6667123287675,19275.666986301374,Gampaha
500700,20083,CLOTH DOLL KANDYAN DANCER,4,2020-02-10 10:01:35,7.29,14146,1323.4845205479453,5293.938082191781,Ampara
500700,20051,LACQUER WORK BANGLE SET OF 4,1,2020-02-10 10:01:35,4.41,14146,800.6264383561645,800.6264383561645,Ampara
501263,20095,WELCOME GIFT HAMPER SMALL,9,2020-02-13 12:41:50,16.19,,2939.926575342466,26459.339178082195,Puttalam
501128,20031,RATTAN STORAGE BASKET SET OF 3,4,2020-02-16 10:57:00,15.08,,2738.982465753425,10955.9298630137,Kandy
501128,20088,SANDALWOOD SOAP BAR HANDMADE,9,2020-02-16 10:57:00,2.21,,401.40260273972603,3612.623424657534,Kandy
501128,20058,PALMYRAH LEAF BASKET SMALL,4,2020-02-16 10:57:00,4.13,,750.1324657534246,3000.5298630136986,Kandy
501128,20099,BATIK APRON KITCHEN PRINT,9,2020-02-16 10:57:00,5.47,,993.5168493150685,8941.651643835616,Kandy
501128,20100,CANE CHAIR SMALL DECORATIVE,1,2020-02-16 10:57:00,25.9,,4704.220547945206,4704.220547945206,Kandy
501128,20054,CANE WALL MIRROR ROUND SMALL,54,2020-02-16 10:57:00,8.1,,1471.204109589041,79445.02191780822,Kandy
501128,20035,WOVEN PALM LEAF HAT WIDE BRIM,1,2020-02-16 10:57:00,6.66,,1209.6567123287673,1209.6567123287673,Kandy
501128,20007,HANDLOOM COTTON BEACH TOWEL PLAIN,26,2020-02-16 10:57:00,7.93,,1440.32698630137,37448.50164383562,Kandy
501128,20023,BATIK WALL HANGING ELEPHANT MOTIF,12,2020-02-16 10:57:00,13.21,,2399.3341095890414,28792.0093150685,Kandy
501128,20102,BRASS BELL TRADITIONAL SMALL,7,2020-02-16 10:57:00,3.16,,573.9512328767124,4017.658630136987,Kandy
501254,20099,BATIK APRON KITCHEN PRINT,2,2020-02-18 13:17:46,5.05,14052,917.3705479452055,1834.741095890411,Colombo
501254,20043,BRASS PEACOCK FIGURINE SMALL,7,2020-02-18 13:17:46,5.29,14052,960.9683561643836,6726.778493150686,Colombo
500129,20024,BATIK COTTON SHIRT MENS BLUE,9,2020-02-19 13:46:08,9.83,,1785.8282191780822,16072.45397260274,Gampaha
500129,20041,BRASS ELEPHANT FIGURINE SMALL,4,2020-02-19 13:46:08,4.51,,819.3372602739726,3277.3490410958902,Gampaha
500129,20044,BRASS INCENSE HOLDER ELEPHANT,11,2020-02-19 13:46:08,4.13,,750.3021917808219,8253.32410958904,Gampaha
500129,20023,BATIK WALL HANGING ELEPHANT MOTIF,10,2020-02-19 13:46:08,12.61,,2290.8742465753426,22908.742465753425,Gampaha
500129,20037,CLAY POT PAINTED LARGE,5,2020-02-19 13:46:08,6.74,,1224.4641095890413,6122.320547945206,Gampaha
500129,20072,KOTHAMALLI HERBAL TEA BOX,1,2020-02-19 13:46:08,4.3,,781.186301369863,781.186301369863,Gampaha
500129,20062,HANDMADE PAPER GIFT WRAP SET OF 3,6,2020-02-19 13:46:08,2.94,,534.1134246575342,3204.680547945205,Gampaha
500129,20069,CEYLON CURRY POWDER PACK 250G,9,2020-02-19 13:46:08,3.14,,570.4476712328768,5134.029041095891,Gampaha
500129,20089,HERBAL AYURVEDA BATH SET GIFT,8,2020-02-19 13:46:08,9.75,,1771.2945205479452,14170.356164383562,Gampaha
501266,20110,BRASS ELEPHANT KEYRING,2,2020-02-22 11:16:18,1.75,14044,317.99657534246575,635.9931506849315,Matara
501266,20028,CANE BASKET WITH LID SMALL,7,2020-02-22 11:16:18,6.79,14044,1233.8267123287671,8636.78698630137,Matara
501266,20044,BRASS INCENSE HOLDER ELEPHANT,11,2020-02-22 11:16:18,3.95,14044,717.763698630137,7895.400684931507,Matara
501266,20101,WOODEN JEWELLERY BOX CARVED,2,2020-02-22 11:16:18,12.09,14044,2196.9020547945206,4393.804109589041,Matara
501266,20025,COIR DOOR MAT NATURAL PLAIN,8,2020-02-22 11:16:18,5.1,14044,926.7328767123288,7413.86301369863,Matara
501266,20114,BAMBOO CUTLERY TRAVEL SET,11,2020-02-22 11:16:18,4.35,14044,790.4486301369863,8694.934931506848,Matara
501266,20009,HANDLOOM BABY BLANKET PASTEL,8,2020-02-22 11:16:18,10.01,14044,1818.940410958904,14551.523287671233,Matara
501266,20087,COCONUT OIL SOAP BAR HANDMADE,4,2020-02-22 11:16:18,2.03,14044,368.87602739726026,1475.504109589041,Matara
501266,20090,COCONUT SHELL BATH SPONGE,50,2020-02-22 11:16:18,1.75,14044,317.99657534246575,15899.828767123287,Matara
501266,20023,BATIK WALL HANGING ELEPHANT MOTIF,15,2020-02-22 11:16:18,12.97,14044,2356.808904109589,35352.13356164384,Matara
501266,20071,CLOVES GIFT JAR SMALL,5,2020-02-22 11:16:18,3.87,14044,703.2267123287671,3516.1335616438355,Matara
501266,20002,HANDLOOM COTTON CUSHION COVER PAISLEY,9,2020-02-22 11:16:18,4.91,14044,892.2075342465754,8029.867808219178,Matara
501266,20042,BRASS ELEPHANT FIGURINE LARGE,12,2020-02-22 11:16:18,9.98,14044,1813.4890410958906,21761.868493150687,Matara
